5.827130361349817100e-01,5.793348607851469545e-01,4.999817191489310253e-01,5.254052540795824955e-01,6.132071261760636549e-01,6.649181248106987852e-01,2.222763981083216045e+00,7.192226995827453173e-01,5.784669024390349801e-01,6.303191594620497495e-01,5.716569797259332120e-01,5.418512364377774393e-01,5.544357381296617371e-01,6.320089317740691381e-01,9.668614797970929986e-02,6.554586881567884271e-01,6.204549476448516510e-01
5.465201491445954574e-01,5.106110318469102571e-01,4.887890801156434262e-01,5.245957175126007010e-01,5.429691550999085070e-01,6.425519709202623941e-01,7.516988192518521128e-01,5.211015252574954237e-01,5.441029488680587667e-01,5.032344964227788431e-01,5.041880368255240441e-01,5.565894746628213818e-01,5.564174639435235381e-01,5.120129402069139024e-01,1.017605501183827393e-01,5.408231843294359908e-01,6.321906928239361401e-01
6.435341805280230254e-01,4.950444693286938369e-01,4.690110734073916765e-01,5.093184102839475313e-01,4.978924860648189510e-01,6.238031094764963091e-01,7.172469094990430172e-01,6.835152296272686279e-01,5.698234243547315447e-01,5.364046497387556789e-01,5.026945985714394993e-01,4.892323206900520138e-01,5.973639408429253228e-01,5.414453206705670540e-01,1.782828093576055706e-01,4.908153443043444253e-01,5.929280157025210718e-01
5.104971801751462257e-01,5.296081721775123263e-01,5.209671465451576333e-01,4.779228900366749300e-01,7.652672134719216146e-01,8.187788311774117922e-01,5.601762152384914817e-01,5.296567201650066448e-01,5.304994600572279229e-01,4.890163377427458324e-01,5.013167932404943850e-01,5.030523250034194538e-01,4.671502204118979651e-01,4.679080586470591441e-01,7.632178002663361771e-02,5.221536412929678184e-01,7.528151862486285317e-01
6.760967950948891803e-01,5.308362107247802664e-01,5.469526576374194038e-01,5.321363352225475518e-01,4.845538633809918228e-01,8.739952726266031480e-01,6.829393510691712521e-01,7.717360835701445598e-01,5.529685282446887840e-01,5.300967882844315193e-01,5.444437872430852865e-01,4.685868368429952358e-01,4.676473325691745675e-01,5.244772829782842205e-01,2.539372859567951002e-01,4.845885809672354494e-01,5.223274671872027985e-01
5.124885136108995320e-01,5.177131218218817832e-01,4.921660889630410929e-01,6.069570461504267822e-01,1.006360740242259411e+00,7.706346922137395916e-01,6.611230870878254118e-01,5.199685647738752081e-01,4.883603575213435466e-01,5.432605847250607800e-01,5.097426504702905481e-01,4.992612315182803351e-01,5.133744653481122633e-01,5.479875133184893832e-01,1.116397566593897994e-01,4.949758302356884743e-01,7.038580567303243107e-01
5.454912294536662376e-01,4.635013499581757124e-01,4.731029359309294469e-01,1.008251086481243064e+00,1.006200702724788565e+00,1.137179281869331149e+00,5.676562137225282800e-01,5.305221302676379480e-01,5.103669239062170737e-01,5.372457433970446727e-01,5.564128738085899473e-01,5.000740112440544838e-01,4.925862224352569596e-01,5.128166983731524686e-01,9.371285926121777909e-02,5.554706372212827592e-01,7.028808887303884534e-01
5.114270409814125617e-01,5.274213413221034985e-01,4.933271485202229134e-01,1.166502000771114655e+00,1.105756453950160534e+00,1.434426267421486267e+00,1.009841511740337205e+00,4.959096344780307142e-01,4.917468249516026013e-01,5.161663236915930986e-01,5.518149921351004350e-01,4.686997342463912197e-01,5.119511533534611969e-01,4.882121014439235185e-01,1.689454531185549391e-01,4.724044853413402745e-01,7.011357745675134145e-01
7.798700532375093530e-01,4.767029308196103488e-01,5.309869169480527784e-01,5.008168265203707392e-01,6.374473273716629862e-01,1.357392109687318271e+00,1.780210013839550909e+00,1.356568964644389030e+00,2.629336627747767441e+00,3.647234785563817638e+00,1.816769373500242146e+00,4.956952565079248418e-01,5.714237756116792299e-01,5.117659027196420629e-01,2.293553099778506410e-01,5.143497197526349929e-01,5.327620766217842085e-01
4.904819104341067160e-01,5.906914765252241351e-01,7.271732037582500086e-01,2.315903543931551845e+00,2.907505421060468276e+00,2.537901109380646059e+00,2.174794931674392640e+00,2.270826322286487731e+00,4.138179371285891861e+00,3.663477685150307028e+00,3.017133600528571602e+00,6.056979588504621814e-01,1.136825825443367410e+00,5.988152470126959503e-01,1.349810728317503983e-01,6.205952249155303191e-01,7.317696429128376368e-01
7.393717049329585622e-01,6.455777922122176715e-01,6.393444677066919546e-01,1.552640319611487740e+00,2.613344891734277642e+00,6.510569705850429933e+00,2.961520142665262867e+00,3.778450804974298638e+00,4.030600047079617276e+00,3.684699073465609320e+00,7.499370795632868791e+00,6.154575966153531752e+00,7.106158509500358988e+00,5.035178156406591832e+00,2.063013380492618953e+00,1.432366893902000671e+00,1.042880780471423963e+00
5.858967714954219641e-01,7.774419087337209877e-01,1.973487969672978126e+00,3.271530267272433345e+00,3.799718525349437215e+00,3.557676223057019804e+00,4.098140773525245528e+00,3.571055855557903502e+00,3.464615640034278243e+00,3.754687058673662925e+00,4.284118955419454089e+00,4.706482219404193756e+00,5.382602820225908857e+00,4.831814715426362206e+00,7.532343852052977851e-02,1.408533100605431132e+00,1.345792387896376896e+00
